timestamp,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,order_num_range,VWAP_range,volume_range,passive_num_range,depth,ask_order_stale_0_lower,ask_order_stale_0_max,ask_order_stale_0_min,ask_order_stale_0_no_value,ask_order_stale_0_upper,ask_order_stale_1_lower,ask_order_stale_1_max,ask_order_stale_1_min,ask_order_stale_1_no_value,ask_order_stale_1_upper,ask_order_stale_2_lower,ask_order_stale_2_max,ask_order_stale_2_min,ask_order_stale_2_no_value,ask_order_stale_2_upper,ask_order_stale_3_lower,ask_order_stale_3_max,ask_order_stale_3_min,ask_order_stale_3_no_value,ask_order_stale_3_upper,ask_order_stale_4_lower,ask_order_stale_4_max,ask_order_stale_4_min,ask_order_stale_4_no_value,ask_order_stale_4_upper,ask_order_stale_5_lower,ask_order_stale_5_max,ask_order_stale_5_min,ask_order_stale_5_no_value,ask_order_stale_5_upper,ask_order_stale_6_lower,ask_order_stale_6_max,ask_order_stale_6_min,ask_order_stale_6_no_value,ask_order_stale_6_upper,ask_order_stale_7_lower,ask_order_stale_7_max,ask_order_stale_7_min,ask_order_stale_7_no_value,ask_order_stale_7_upper,ask_order_stale_8_lower,ask_order_stale_8_max,ask_order_stale_8_min,ask_order_stale_8_no_value,ask_order_stale_8_upper,ask_order_stale_9_lower,ask_order_stale_9_max,ask_order_stale_9_min,ask_order_stale_9_no_value,ask_order_stale_9_upper,bid_order_stale_0_lower,bid_order_stale_0_max,bid_order_stale_0_min,bid_order_stale_0_no_value,bid_order_stale_0_upper,bid_order_stale_1_lower,bid_order_stale_1_max,bid_order_stale_1_min,bid_order_stale_1_no_value,bid_order_stale_1_upper,bid_order_stale_2_lower,bid_order_stale_2_max,bid_order_stale_2_min,bid_order_stale_2_no_value,bid_order_stale_2_upper,bid_order_stale_3_lower,bid_order_stale_3_max,bid_order_stale_3_min,bid_order_stale_3_no_value,bid_order_stale_3_upper,bid_order_stale_4_lower,bid_order_stale_4_max,bid_order_stale_4_min,bid_order_stale_4_no_value,bid_order_stale_4_upper,bid_order_stale_5_lower,bid_order_stale_5_max,bid_order_stale_5_min,bid_order_stale_5_no_value,bid_order_stale_5_upper,bid_order_stale_6_lower,bid_order_stale_6_max,bid_order_stale_6_min,bid_order_stale_6_no_value,bid_order_stale_6_upper,bid_order_stale_7_lower,bid_order_stale_7_max,bid_order_stale_7_min,bid_order_stale_7_no_value,bid_order_stale_7_upper,bid_order_stale_8_lower,bid_order_stale_8_max,bid_order_stale_8_min,bid_order_stale_8_no_value,bid_order_stale_8_upper,bid_order_stale_9_lower,bid_order_stale_9_max,bid_order_stale_9_min,bid_order_stale_9_no_value,bid_order_stale_9_upper,passive_stale_avg_range_lower,passive_stale_avg_range_max,passive_stale_avg_range_min,passive_stale_avg_range_no_value,passive_stale_avg_range_upper,VWAP_hist,volume_range_hist,volume_percentage,volume_percent_today
2.0230727093321e+16,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.4070340447913722,-0.40703399622662045,-0.40703394766186873,-0.40703389909711707,-0.4070338505323653,-0.40703380196761363,-0.40703375340286196,-0.4070337048381102,-0.4070336562733585,-0.28177005798839383,0.5875389975310329,0.13977198681097064,-0.2628298048234454,-0.08314022351496057,0.30586343764205665,-0.26380109985754535,-0.21863588077189916,0.49283773170629086,-0.1351045078393062,-0.4070341419208756,-0.4070341904856273,-0.40703423905037894,-0.4070342876151307,-0.4070343847446341,-0.4070344333093858,-0.4070344818741375,-0.4070345304388892,-0.40703457900364093,-0.4070346275683926,-0.009807448440416752,-0.04380277463391389,-0.06808515048641184,-0.3609306032675372,-0.31479408914779106,-0.03748935691226442,-0.3589880131993373,-0.31479408914779106,0.4000790559497487,0.1082048982027233,-0.4065863263454038,-0.40702826558591926,-0.40705254796177176,-0.40702340911074875,-0.40703312206108977,-0.4069651314087028,-0.4070185526355783,-0.40704769148660125,-0.4070428350114308,-0.40702826558591926,-0.40705254796177176,-0.4070428350114308,-0.4070136961604078,-0.40705254796177176,-0.4069311360825093,-0.4070428350114308,-0.4070622609121128,-0.40705740443694227,-0.40705254796177176,-0.40705254796177176,-0.40705254796177176,-0.4070341006477155,-0.3929833393928345,-0.4070671173872833,-0.03221501946143233,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,-1.1601060819892903,0.3591126258050208,0.0003603766400373838,0.0008823171473773884
2.0230727093324e+16,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.4070340447913722,-0.40703399622662045,-0.40703394766186873,-0.40703389909711707,-0.4070338505323653,-0.40703380196761363,-0.40703375340286196,-0.4070337048381102,-0.4070336562733585,-0.26040156723819563,0.5880246450480828,0.13977198681097064,-0.2628298048234454,-0.08314022351496057,0.30586343764205665,-0.26380109985754535,-0.21863588077189916,0.49283773170629086,-0.1351045078393062,-0.4070341419208756,-0.4070341904856273,-0.40703423905037894,-0.4070342876151307,-0.4070343847446341,-0.4070344333093858,-0.4070344818741375,-0.4070345304388892,-0.40703457900364093,-0.4070346275683926,-0.009807448440416752,-0.04380277463391389,-0.06808515048641184,-0.3609306032675372,-0.31479408914779106,-0.03748935691226442,-0.3589880131993373,-0.31479408914779106,0.4000790559497487,0.1082048982027233,-0.4065863263454038,-0.40702826558591926,-0.40705254796177176,-0.40702340911074875,-0.40703312206108977,-0.4069651314087028,-0.4070185526355783,-0.40704769148660125,-0.4070428350114308,-0.40702826558591926,-0.40705254796177176,-0.4070428350114308,-0.4070136961604078,-0.40705254796177176,-0.4069311360825093,-0.4070428350114308,-0.4070622609121128,-0.40705740443694227,-0.40705254796177176,-0.40705254796177176,-0.4070671173872833,-0.40707197386245375,-0.4070671173872833,-0.4070671173872833,-0.02922140522637484,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,-1.1549562891865537,0.25856055588618554,0.0003185551534157615,0.0
2.0230727093327e+16,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.4070340447913722,-0.40703399622662045,-0.40703394766186873,-0.40703389909711707,-0.4070338505323653,-0.40703380196761363,-0.40703375340286196,-0.4070337048381102,-0.4070336562733585,-0.28225570550544377,0.5880246450480828,0.13977198681097064,-0.2628298048234454,-0.08314022351496057,0.30829167522730644,-0.26380109985754535,-0.21863588077189916,0.4976942068767905,-0.1351045078393062,-0.4070341419208756,-0.4070341904856273,-0.40703423905037894,-0.4070342876151307,-0.4070343847446341,-0.4070344333093858,-0.4070344818741375,-0.4070345304388892,-0.40703457900364093,-0.4070346275683926,-0.006407915821067038,-0.04380277463391389,-0.06808515048641184,0.5914241776674326,-0.31479408914779106,-0.03748935691226442,-0.3589880131993373,-0.31479408914779106,0.4000790559497487,0.1082048982027233,-0.4065814698702333,-0.40702826558591926,-0.40705254796177176,-0.40702340911074875,-0.40703312206108977,-0.40696027493353226,-0.4070185526355783,-0.40704769148660125,-0.4070428350114308,-0.40702826558591926,-0.40705254796177176,-0.4070428350114308,-0.4070136961604078,-0.40705254796177176,-0.4069311360825093,-0.4070428350114308,-0.4070622609121128,-0.40705740443694227,-0.40705254796177176,-0.40705254796177176,-0.4070622609121128,-0.40703410064445544,-0.4056101748361334,-0.4070671173872833,0.012018981922252292,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,-1.1526819600849636,0.0831292849639623,0.00024559000654399485,9.127418765972983e-05
2.023072709333e+16,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.4070340447913722,-0.40703399622662045,-0.40703394766186873,-0.40703389909711707,-0.4070338505323653,-0.40703380196761363,-0.40703375340286196,-0.4070337048381102,-0.4070336562733585,-0.28516959060774355,0.5880246450480828,0.18833673851596655,-0.2628298048234454,-0.08314022351496057,0.30829167522730644,-0.26380109985754535,-0.21863588077189916,0.5074071572177896,-0.1351045078393062,-0.4070341419208756,-0.4070341904856273,-0.40703423905037894,-0.4070342876151307,-0.4070343847446341,-0.4070344333093858,-0.4070344818741375,-0.4070345304388892,-0.40703457900364093,-0.4070346275683926,-0.006407915821067038,-0.04380277463391389,-0.06808515048641184,0.5914241776674326,-0.31479408914779106,-0.03748935691226442,-0.3589880131993373,-0.31479408914779106,0.4000790559497487,0.1082048982027233,-0.4065814698702333,-0.40702826558591926,-0.40705254796177176,-0.40702340911074875,-0.40703312206108977,-0.40696027493353226,-0.4070185526355783,-0.40704769148660125,-0.4070428350114308,-0.40702826558591926,-0.40705254796177176,-0.4070428350114308,-0.4070136961604078,-0.40705254796177176,-0.4069311360825093,-0.4070428350114308,-0.4070622609121128,-0.40705740443694227,-0.40705254796177176,-0.40705254796177176,-0.40705740443694227,-0.4070341006379441,-0.4041532322849835,-0.4070671173872833,-0.024255389538871432,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,-1.0740822884718988,1.4865794523417477,0.0008293111815181276,0.00018254837531945966
2.0230727093333e+16,-0.4070341419208756,-0.4070341419208756,-0.40703409335612384,-0.4070341419208756,-0.4070341419208756,-0.40703409335612384,-0.4070340447913722,-0.40703399622662045,-0.40703394766186873,-0.40703389909711707,-0.4070338505323653,-0.40703380196761363,-0.40703375340286196,-0.4070337048381102,-0.4070336562733585,-0.2312627162151981,0.6045366606277814,0.18833673851596655,-0.2623441573063955,-0.08314022351496057,0.33257405107980437,-0.26380109985754535,-0.21863588077189916,0.5083784522518896,-0.1326762702540564,-0.4070341419208756,-0.4070341904856273,-0.40703423905037894,-0.4070342876151307,-0.4070343847446341,-0.4070344333093858,-0.4070344818741375,-0.4070345304388892,-0.40703457900364093,-0.4070346275683926,-0.24826037931194667,-0.04380277463391389,-0.06808515048641184,0.5914241776674326,-0.31479408914779106,-0.03748935691226442,-0.3589880131993373,-0.31479408914779106,0.4000790559497487,0.1082048982027233,-0.4065766133950628,-0.40702826558591926,-0.40704769148660125,-0.40702340911074875,-0.40703312206108977,-0.40696027493353226,-0.4070185526355783,-0.40704769148660125,-0.4070428350114308,-0.40702826558591926,-0.40705254796177176,-0.4070428350114308,-0.4070136961604078,-0.40705254796177176,-0.4069311360825093,-0.4070428350114308,-0.4070622609121128,-0.40705740443694227,-0.40705254796177176,-0.40705254796177176,-0.40702340911074875,-0.4070341383630183,-0.1419035730780056,-0.4070428350114308,0.003084386756241445,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,1.0,-1.067656642734936,0.46394350720976385,0.00040397776438758575,0.01661190215407083
2.0230727093336e+16,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.4070340447913722,-0.40703399622662045,-0.40703394766186873,-0.40703389909711707,-0.4070338505323653,-0.40703380196761363,-0.40703375340286196,-0.4070337048381102,-0.4070336562733585,-0.23369095380044788,0.6045366606277814,0.18833673851596655,-0.2623441573063955,-0.08314022351496057,0.33257405107980437,-0.26380109985754535,-0.21863588077189916,0.5083784522518896,-0.1326762702540564,-0.4070341419208756,-0.4070341904856273,-0.40703423905037894,-0.4070342876151307,-0.4070343847446341,-0.4070344333093858,-0.4070344818741375,-0.4070345304388892,-0.40703457900364093,-0.4070346275683926,-0.24826037931194667,-0.04380277463391389,-0.06808515048641184,0.5914241776674326,-0.31479408914779106,-0.03748935691226442,-0.3589880131993373,-0.31479408914779106,0.4000790559497487,0.1082048982027233,-0.4065766133950628,-0.40702826558591926,-0.40704769148660125,-0.40702340911074875,-0.40703312206108977,-0.40696027493353226,-0.4070185526355783,-0.40704769148660125,-0.4070428350114308,-0.40702826558591926,-0.40705254796177176,-0.4070428350114308,-0.4070136961604078,-0.40705254796177176,-0.4069311360825093,-0.4070428350114308,-0.4070622609121128,-0.40705740443694227,-0.40705254796177176,-0.40705254796177176,-0.40705740443694227,-0.40703410345903457,-0.4041532322849835,-0.4070671173872833,-0.03124828438440364,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,-1.0634501663701232,0.17084492042507396,0.00028207257997987816,0.00018254837531945966
2.0230727093339e+16,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.4070340447913722,-0.40703399622662045,-0.40703394766186873,-0.40703389909711707,-0.4070338505323653,-0.40703380196761363,-0.40703375340286196,-0.4070337048381102,-0.4070336562733585,-0.21086552049909982,0.6045366606277814,0.18833673851596655,-0.2623441573063955,-0.08314022351496057,0.337430526250304,-0.26380109985754535,-0.21863588077189916,0.5083784522518896,-0.1326762702540564,-0.4070341419208756,-0.4070341904856273,-0.40703423905037894,-0.4070342876151307,-0.4070343847446341,-0.4070344333093858,-0.4070344818741375,-0.4070345304388892,-0.40703457900364093,-0.4070346275683926,-0.24826037931194667,-0.04380277463391389,-0.06808515048641184,0.5914241776674326,-0.31479408914779106,-0.03748935691226442,-0.3589880131993373,-0.31479408914779106,0.4000790559497487,0.1082048982027233,-0.4065766133950628,-0.40702826558591926,-0.40704769148660125,-0.40702340911074875,-0.40703312206108977,-0.40696027493353226,-0.4070185526355783,-0.40704769148660125,-0.4070428350114308,-0.40702826558591926,-0.40705254796177176,-0.4070379785362603,-0.4070136961604078,-0.40705254796177176,-0.4069311360825093,-0.4070428350114308,-0.4070622609121128,-0.40705740443694227,-0.40705254796177176,-0.40705254796177176,-0.4070671173872833,-0.40707197386245375,-0.4070671173872833,-0.4070671173872833,0.00611757542255117,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,-1.037959597316785,0.6158413149594938,0.00046715490375216415,0.0
2.0230727093342e+16,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.4070340447913722,-0.40703399622662045,-0.40703394766186873,-0.40703389909711707,-0.4070338505323653,-0.40703380196761363,-0.40703375340286196,-0.4070337048381102,-0.4070336562733585,-0.21086552049909982,0.5996801854572819,0.18833673851596655,-0.2623441573063955,-0.08314022351496057,0.337430526250304,-0.22154976587419892,-0.21863588077189916,0.5326608281043875,-0.1326762702540564,-0.4070341419208756,-0.4070341904856273,-0.40703423905037894,-0.4070342876151307,-0.4070343847446341,-0.4070344333093858,-0.4070344818741375,-0.4070345304388892,-0.40703457900364093,-0.4070346275683926,-0.24826037931194667,-0.0389462994634143,-0.06808515048641184,0.5914241776674326,-0.31236585156254126,-0.03748935691226442,-0.3589880131993373,-0.31479408914779106,0.4000790559497487,0.1082048982027233,-0.4065766133950628,-0.40702826558591926,-0.40704769148660125,-0.40702340911074875,-0.40703312206108977,-0.40696027493353226,-0.4070185526355783,-0.40704769148660125,-0.4070428350114308,-0.40702826558591926,-0.40705254796177176,-0.4070379785362603,-0.4070136961604078,-0.40705254796177176,-0.4069311360825093,-0.4070428350114308,-0.4070622609121128,-0.40705740443694227,-0.40705254796177176,-0.40705254796177176,-0.4070671173872833,-0.40707197386245375,-0.4070671173872833,-0.4070671173872833,0.008133796950267145,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,-1.030889228624184,-0.1500659410180173,0.0001485997503364027,0.0
2.0230727093345e+16,-0.4070341419208756,-0.4070341419208756,-0.40703409335612384,-0.4070341419208756,-0.40703409335612384,-0.40703409335612384,-0.4070340447913722,-0.40703399622662045,-0.40703394766186873,-0.40703389909711707,-0.4070338505323653,-0.40703380196761363,-0.40703375340286196,-0.4070337048381102,-0.4070336562733585,-0.2477747317948967,0.5996801854572819,0.18833673851596655,-0.2623441573063955,-0.08314022351496057,0.3398587638355538,-0.22154976587419892,-0.21863588077189916,0.5326608281043875,-0.1326762702540564,-0.4070341419208756,-0.4070341904856273,-0.40703423905037894,-0.4070342876151307,-0.4070343847446341,-0.4070344333093858,-0.4070344818741375,-0.4070345304388892,-0.40703457900364093,-0.4070346275683926,-0.24388955165849702,-0.0389462994634143,-0.06808515048641184,0.5914241776674326,-0.31236585156254126,-0.03748935691226442,-0.3589880131993373,-0.31479408914779106,0.4000790559497487,0.1082048982027233,-0.4065766133950628,-0.40702826558591926,-0.40704769148660125,-0.40702340911074875,-0.40703312206108977,-0.40696027493353226,-0.4070185526355783,-0.40704769148660125,-0.4070428350114308,-0.40702826558591926,-0.40705254796177176,-0.4070379785362603,-0.4070136961604078,-0.40705254796177176,-0.4069311360825093,-0.4070428350114308,-0.4070622609121128,-0.40705740443694227,-0.40705254796177176,-0.40705254796177176,-0.4070379785362603,-0.40703409365965354,-0.3293635146592898,-0.40705254796177176,0.0002827404276217982,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,-1.0311355761267336,-0.1179748548737082,0.00016194703330075025,0.004867956675185591
2.0230727093348e+16,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.4070340447913722,-0.40703399622662045,-0.40703394766186873,-0.40703389909711707,-0.4070338505323653,-0.40703380196761363,-0.40703375340286196,-0.4070337048381102,-0.4070336562733585,-0.2346622488345478,0.5807399322923334,0.18833673851596655,-0.2623441573063955,-0.08314022351496057,0.3398587638355538,-0.22154976587419892,-0.21863588077189916,0.5326608281043875,-0.1326762702540564,-0.4070341419208756,-0.4070341904856273,-0.40703423905037894,-0.4070342876151307,-0.4070343847446341,-0.4070344333093858,-0.4070344818741375,-0.4070345304388892,-0.40703457900364093,-0.4070346275683926,-0.24388955165849702,-0.0389462994634143,-0.06808515048641184,0.5914241776674326,-0.31236585156254126,-0.03748935691226442,-0.3589880131993373,-0.31479408914779106,0.4000790559497487,0.1082048982027233,-0.4065766133950628,-0.40702826558591926,-0.40704769148660125,-0.40702340911074875,-0.40703312206108977,-0.40696027493353226,-0.4070185526355783,-0.40704769148660125,-0.4070428350114308,-0.40702826558591926,-0.40705254796177176,-0.4070379785362603,-0.4070136961604078,-0.40705254796177176,-0.4069311360825093,-0.4070428350114308,-0.4070622609121128,-0.40705740443694227,-0.40705254796177176,-0.40705254796177176,-0.4070622609121128,-0.40703410323878975,-0.4036675847679336,-0.4070671173872833,-0.029832860169853564,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,-0.9948368015209283,4.3640801766148,0.0020261175539879575,0.0002129731045393696
2.0230727093351e+16,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.40703409335612384,-0.4070340447913722,-0.40703399622662045,-0.40703394766186873,-0.40703389909711707,-0.4070338505323653,-0.40703380196761363,-0.40703375340286196,-0.4070337048381102,-0.4070336562733585,-0.2380617814538975,0.5817112273264334,0.18833673851596655,-0.2623441573063955,-0.08314022351496057,0.38842351554054966,-0.22154976587419892,-0.21863588077189916,0.5326608281043875,-0.1326762702540564,-0.4070341419208756,-0.4070341904856273,-0.40703423905037894,-0.4070342876151307,-0.4070343847446341,-0.4070344333093858,-0.4070344818741375,-0.4070345304388892,-0.40703457900364093,-0.4070346275683926,-0.24388955165849702,-0.0389462994634143,-0.06808515048641184,0.5914241776674326,-0.31236585156254126,-0.03748935691226442,-0.3589880131993373,-0.31479408914779106,0.4000790559497487,0.1082048982027233,-0.4065766133950628,-0.40702826558591926,-0.40704769148660125,-0.40702340911074875,-0.40703312206108977,-0.40696027493353226,-0.4070185526355783,-0.40704769148660125,-0.4070428350114308,-0.40702826558591926,-0.40705254796177176,-0.4070379785362603,-0.4070136961604078,-0.40705254796177176,-0.4069311360825093,-0.4070428350114308,-0.4070622609121128,-0.40705740443694227,-0.40705254796177176,-0.40705254796177176,-0.4070622609121128,-0.4070341032255244,-0.40221064221678365,-0.4070671173872833,0.0033210354721576875,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,-0.9752219851702612,0.12591739982304118,0.00026338638382979163,0.00030424729219909945
