SecurityID,TransactTime,OrderNo,Price,Balance,OrderBSFlag,OrdType,OrderIndex,ChannelNo,BizIndex
600000,20230228131737650,5597799,7.150,100,B,A,5805327,5,8757754
600000,20230228131738440,5598133,7.140,500,B,A,5805693,5,8758341
600000,20230228131744280,5600691,7.160,700,S,A,5808316,5,8762410
600000,20230228131745140,5601003,7.150,100,B,A,5808691,5,8762900
600000,20230228131745560,5601133,7.160,600,S,A,5808852,5,8763124
600000,20230228131747840,5601920,7.100,10000,B,A,5809800,5,8764411
600000,20230228131748680,5602206,7.160,3000,S,A,5810119,5,8764870
600000,20230228131749920,5602612,7.150,1000,B,A,5810591,5,8765537
600000,20230228131751210,5582804,7.880,100,S,D,5811220,5,8766409
600000,20230228131758340,5605843,7.130,2000,B,A,5814326,5,8770709
600000,20230228131759830,5606483,7.150,100,B,A,5814941,5,8771742
600000,20230228131802240,5608022,7.110,1500,B,A,5816492,5,8774193
600000,20230228131803160,5608497,7.150,700,B,A,5817015,5,8774950
600000,20230228131803470,5608627,7.160,6000,S,A,5817150,5,8775158
600000,20230228131806130,5610127,7.140,3000,B,A,5818677,5,8777515
600000,20230228131807160,5585209,7.150,500,B,D,5819183,5,8778246
600000,20230228131807220,5610589,7.150,600,B,A,5819217,5,8778292
600000,20230228131809000,5611298,7.130,2200,B,A,5819982,5,8779408
600000,20230228131809880,5611654,7.150,600,B,A,5820306,5,8779975
600000,20230228131810270,5523792,7.160,8900,S,D,5820545,5,8780284
600000,20230228131810290,5600691,7.160,700,S,D,5820548,5,8780292
600000,20230228131810290,5596179,7.160,3500,S,D,5820550,5,8780294
600000,20230228131816030,5613758,7.140,3000,B,A,5822660,5,8783383
600000,20230228131816080,5613777,7.150,100,B,A,5822697,5,8783427
600000,20230228131816170,5613808,7.150,200,B,A,5822732,5,8783471
600000,20230228131817780,86274,7.110,2000,B,D,5823387,5,8784504
600000,20230228131822100,5616113,7.150,100,B,A,5825345,5,8787189
600000,20230228131822160,5616127,7.170,6500,S,A,5825362,5,8787211
600000,20230228131823660,5616637,7.110,1500,B,A,5825938,5,8788016
600000,20230228131828390,5618654,7.160,400,S,A,5828114,5,8791322
600000,20230228131832050,5620299,7.280,2000,S,A,5829985,5,8794168
600000,20230228131837840,5622784,7.160,1500,S,A,5832812,5,8798158
600000,20230228131850910,5627814,7.130,2000,B,A,5838816,5,8806745
600000,20230228131851340,5627941,7.150,500,B,A,5838997,5,8807009
600000,20230228131903530,5633916,7.160,6700,S,A,5845413,5,8816730
600000,20230228131907520,5636421,7.160,6900,S,A,5847750,5,8820760
600000,20230228131910030,5638860,7.160,8700,S,A,5849670,5,8824400
600000,20230228131911680,5640258,7.160,100,S,A,5850706,5,8826562
600000,20230228131912560,5641159,7.130,1300,B,A,5851414,5,8828023
600000,20230228131913820,5642104,7.160,100,S,A,5852238,5,8829485
600000,20230228131914000,5642187,7.160,300,S,A,5852341,5,8829710
600000,20230228131915630,5613808,7.150,200,B,D,5853305,5,8831605
600000,20230228131916090,5643611,7.160,100,S,A,5853559,5,8832063
600000,20230228131916660,5644041,7.150,3000,B,A,5853942,5,8832775
600000,20230228131918090,5644937,7.290,9000,S,A,5854852,5,8834277
600000,20230228131918390,5645188,7.150,500,B,A,5855112,5,8834694
600000,20230228131921110,5616113,7.150,100,B,D,5856951,5,8837693
600000,20230228131921110,5613777,7.150,100,B,D,5856953,5,8837695
600000,20230228131921110,5606483,7.150,100,B,D,5856956,5,8837698
600000,20230228131921110,5601003,7.150,100,B,D,5856960,5,8837702
600000,20230228131921190,5647100,7.150,100,B,A,5857035,5,8837810
600000,20230228131922880,5648533,7.160,100,S,A,5858390,5,8840087
600000,20230228131922940,5648584,7.160,8700,S,A,5858446,5,8840167
600000,20230228131923360,5648913,7.160,100,S,A,5858742,5,8840668
600000,20230228131923850,5649290,7.160,100,S,A,5859092,5,8841392
600000,20230228131923900,5649319,7.130,2000,B,A,5859125,5,8841447
600000,20230228131924260,5541355,7.150,1500,B,D,5859399,5,8841916
600000,20230228131924440,5649687,7.160,200,S,A,5859510,5,8842073
600000,20230228131924750,5432943,7.170,1200,S,D,5859697,5,8842430
600000,20230228131925010,5650112,7.160,1200,S,A,5859859,5,8842767
600000,20230228131925500,5288742,7.170,1100,S,D,5860196,5,8843338
600000,20230228131925690,5650561,7.160,700,S,A,5860312,5,8843507
600000,20230228131925750,5650607,7.150,300,B,A,5860359,5,8843624
600000,20230228131927210,5651490,7.160,400,S,A,5861271,5,8845142
600000,20230228131930190,5653329,7.160,400,S,A,5863279,5,8848371
600000,20230228131931620,5654049,7.160,300,S,A,5864050,5,8849573
600000,20230228131932150,5654355,7.140,100,B,A,5864419,5,8850088
600000,20230228131934120,5655370,7.150,1400,B,A,5865436,5,8851769
600000,20230228131934560,5554988,7.170,5000,S,D,5865729,5,8852270
600000,20230228131938440,5657504,7.170,5700,S,A,5867590,5,8855363
600000,20230228131939230,5657833,7.160,100,S,A,5867966,5,8855912
600000,20230228131939520,5657964,7.880,100,S,A,5868094,5,8856139
600000,20230228131941340,5658719,7.140,1000,B,A,5868926,5,8857375
600000,20230228131942040,250623,7.150,500,B,D,5869264,5,8857876
600000,20230228131948170,5661438,7.160,500,S,A,5872225,5,8862283
600000,20230228131948190,5661442,7.160,500,S,A,5872230,5,8862289
600000,20230228131948190,5661443,7.160,500,S,A,5872231,5,8862290
600000,20230228131948460,5661534,7.180,10000,S,A,5872335,5,8862443
600000,20230228131948760,5568849,7.130,200,B,D,5872516,5,8862671
600000,20230228131954990,5664092,7.150,2700,B,A,5875172,5,8866808
600000,20230228132003810,5556557,7.160,100,S,D,5879658,5,8873610
600000,20230228132007130,5608497,7.150,700,B,D,5881572,5,8877125
600000,20230228132010520,5672021,7.150,1000,B,A,5883377,5,8879883
600000,20230228132011150,5672336,7.160,10000,S,A,5883702,5,8880415
600000,20230228132012010,5642187,7.160,300,S,D,5884129,5,8881118
600000,20230228132012360,5672931,7.150,2000,B,A,5884315,5,8881379
600000,20230228132015250,5674463,7.150,8000,B,A,5886038,5,8884016
600000,20230228132015280,5674476,7.160,1000,S,A,5886048,5,8884036
600000,20230228132016360,5674967,7.140,1100,B,A,5886553,5,8884891
600000,20230228132017230,5675479,7.150,1500,B,A,5887123,5,8885705
600000,20230228132017280,5675503,7.160,100,S,A,5887155,5,8885746
600000,20230228132024150,5678834,7.170,1800,S,A,5890900,5,8891222
600000,20230228132025510,5538972,7.150,2200,B,D,5891552,5,8892222
600000,20230228132026360,5679937,7.110,200,B,A,5892121,5,8892979
600000,20230228132026490,3708363,7.150,300,B,D,5892170,5,8893063
600000,20230228132027320,5657833,7.160,100,S,D,5892580,5,8893710
600000,20230228132028650,5657964,7.880,100,S,D,5893305,5,8894821
600000,20230228132033740,3860352,7.150,1000,B,D,5895960,5,8899261
600000,20230228132035940,5684836,7.150,5000,B,A,5897157,5,8901109
600000,20230228132036740,5685234,7.120,500,B,A,5897605,5,8901732
600000,20230228132036900,2706314,7.200,500,S,D,5897691,5,8901861
600000,20230228132043620,5688151,7.150,100,B,A,5900935,5,8906570
600000,20230228132052560,4259298,7.120,300,B,D,5905097,5,8913663
600000,20230228132054180,5692829,7.150,200,B,A,5905895,5,8914841
600000,20230228132054810,5693109,7.150,10000,B,A,5906188,5,8915609
600000,20230228132055800,5693568,7.150,1000,B,A,5906713,5,8916365
600000,20230228132056650,83731,7.120,1000,B,D,5907148,5,8916996
600000,20230228132058600,5694718,7.130,2900,B,A,5908040,5,8918259
600000,20230228132100580,83687,7.130,500,B,D,5909302,5,8920365
600000,20230228132102270,5697233,7.150,1700,B,A,5910570,5,8922550
600000,20230228132102850,5697660,7.150,200,B,A,5911092,5,8923400
600000,20230228132103620,5698296,7.150,400,B,A,5911727,5,8924447
600000,20230228132104490,5698811,7.160,100,S,A,5912254,5,8925295
600000,20230228132104950,5608627,7.160,6000,S,D,5912485,5,8925685
600000,20230228132106260,5699773,7.170,500,S,A,5913321,5,8927086
600000,20230228132107780,5700530,7.160,200,S,A,5914148,5,8928314
600000,20230228132111410,5570640,7.150,30000,B,D,5916230,5,8931534
600000,20230228132111850,5702643,7.150,100,B,A,5916435,5,8931915
600000,20230228132111890,5702657,7.150,100,B,A,5916457,5,8931952
600000,20230228132112150,5543924,7.160,500,S,D,5916633,5,8932235
600000,20230228132112180,5543939,7.160,500,S,D,5916643,5,8932250
600000,20230228132112180,5543938,7.160,500,S,D,5916644,5,8932251
600000,20230228132112480,5703042,7.150,1000,B,A,5916833,5,8932531
600000,20230228132114230,5311219,7.170,300,S,D,5917833,5,8934101
600000,20230228132116260,747214,7.150,200,B,D,5919040,5,8936010
600000,20230228132119720,5706872,7.190,1000,S,A,5920829,5,8938606
600000,20230228132121420,5707574,7.150,100,B,A,5921671,5,8939883
600000,20230228132122240,5707965,7.130,10000,B,A,5922105,5,8940539
600000,20230228132124410,5709025,7.150,300,B,A,5923306,5,8942398
600000,20230228132130620,5711597,7.150,2000,B,A,5926084,5,8946548
600000,20230228132136170,5713936,7.200,1000,S,A,5928564,5,8950247
600000,20230228132139150,5715225,7.160,500,S,A,5930029,5,8952486
600000,20230228132139190,5715237,7.160,500,S,A,5930042,5,8952504
600000,20230228132139190,5715238,7.160,500,S,A,5930043,5,8952505
600000,20230228132140900,5715851,7.140,200,B,A,5930802,5,8953523
600000,20230228132143130,5716789,7.150,1000,B,A,5931813,5,8955388
600000,20230228132144370,5717491,7.160,400,S,A,5932599,5,8957308
600000,20230228132145340,5528122,7.160,4400,S,D,5933105,5,8958136
600000,20230228132150590,5720248,7.150,100,B,A,5935604,5,8961952
600000,20230228132151720,5720688,7.130,13300,B,A,5936043,5,8962628
600000,20230228132152960,5721177,7.160,300,S,A,5936550,5,8963378
600000,20230228132154120,5698811,7.160,100,S,D,5937137,5,8964225
600000,20230228132154900,5722089,7.110,1000,B,A,5937544,5,8964893
600000,20230228132157350,5723276,7.150,1000,B,A,5938797,5,8966899
600000,20230228132158060,5723603,7.170,1000,S,A,5939162,5,8967888
600000,20230228132158540,5723798,7.160,6900,S,A,5939377,5,8968237
600000,20230228132158540,5723799,7.170,11400,S,A,5939378,5,8968238
600000,20230228132158540,5723800,7.180,18200,S,A,5939379,5,8968239
600000,20230228132159510,5724207,7.130,4600,B,A,5939833,5,8968870
600000,20230228132201700,5725463,7.150,100,B,A,5941142,5,8970876
600000,20230228132203950,5726745,7.160,8500,S,A,5942576,5,8973123
600000,20230228132204170,5720248,7.150,100,B,D,5942689,5,8973282
600000,20230228132205170,5727309,7.150,500,B,A,5943154,5,8974039
600000,20230228132208180,5728888,7.100,3000,B,A,5944839,5,8976547
600000,20230228132208970,5729204,7.160,10600,S,A,5945166,5,8977119
600000,20230228132209100,5729274,7.160,6400,S,A,5945226,5,8977210
600000,20230228132209920,5729730,7.140,1500,B,A,5945686,5,8977948
600000,20230228132211080,5730482,7.160,6600,S,A,5946338,5,8979147
600000,20230228132211980,5730956,7.110,400,B,A,5946785,5,8979982
600000,20230228132212710,5731373,7.160,200,S,A,5947222,5,8980685
600000,20230228132214640,5732517,7.150,1000,B,A,5948350,5,8982608
600000,20230228132216900,5733709,7.880,100,S,A,5949586,5,8984551
600000,20230228132218900,5734747,7.160,600,S,A,5950672,5,8986214
600000,20230228132219780,5479039,7.130,40000,B,D,5951078,5,8986958
600000,20230228132220070,5542930,7.160,6500,S,D,5951227,5,8987169
600000,20230228132221000,5735806,7.160,100,S,A,5951706,5,8988227
600000,20230228132221030,5735832,7.140,100,B,A,5951723,5,8988261
600000,20230228132232350,5741640,7.150,1000,B,A,5958342,5,8999354
600000,20230228132232870,5741889,7.150,200,B,A,5958593,5,8999846
600000,20230228132233640,5742437,7.130,5000,B,A,5959072,5,9000689
600000,20230228132237470,5744362,7.100,700,B,A,5961301,5,9004025
600000,20230228132238490,5464313,7.150,5400,B,D,5961783,5,9004804
600000,20230228132241670,5733709,7.880,100,S,D,5963471,5,9007767
600000,20230228132241890,5746729,7.130,5600,B,A,5963607,5,9008126
600000,20230228132243750,5747769,7.150,10000,B,A,5964627,5,9009820
600000,20230228132245020,5748323,7.120,100,B,A,5965153,5,9010674
600000,20230228132248210,5749729,7.150,1500,B,A,5966777,5,9013390
600000,20230228132249990,5524488,7.150,200,B,D,5967929,5,9015216
600000,20230228132254120,5752778,7.150,300,B,A,5969763,5,9018379
600000,20230228132254980,5753104,7.150,3000,B,A,5970172,5,9018938
600000,20230228132256840,5753844,7.150,100,B,A,5970917,5,9020179
600000,20230228132256900,5753868,7.160,4400,S,A,5970946,5,9020216
600000,20230228132256910,5753874,7.150,100,B,A,5970951,5,9020223
600000,20230228132258310,5754545,7.160,5800,S,A,5971591,5,9021200
600000,20230228132259840,5755211,7.150,100,B,A,5972251,5,9022249
600000,20230228132300490,5755585,7.150,100,B,A,5972628,5,9022824
600000,20230228132302060,5756350,7.130,1000,B,A,5973541,5,9024126
600000,20230228132302610,5046562,7.150,1000,B,D,5973971,5,9024720
600000,20230228132302840,5756815,7.150,200,B,A,5974120,5,9024939
600000,20230228132302930,5731373,7.160,200,S,D,5974153,5,9024993
600000,20230228132303110,5756989,7.160,1000,S,A,5974301,5,9025217
600000,20230228132303370,5757136,7.160,600,S,A,5974500,5,9025521
600000,20230228132303810,5757385,7.880,5000,S,A,5974745,5,9025897
600000,20230228132306930,5759031,7.150,1000,B,A,5976474,5,9028546
600000,20230228132307360,5759231,7.130,1000,B,A,5976677,5,9028853
600000,20230228132307610,5698296,7.150,400,B,D,5976795,5,9029095
600000,20230228132310340,5760669,7.150,1000,B,A,5978185,5,9031242
600000,20230228132311750,5761521,7.090,2000,B,A,5978938,5,9032712
600000,20230228132312970,5762158,7.160,4000,S,A,5979630,5,9033817
600000,20230228132314270,5762896,7.160,6600,S,A,5980403,5,9035125
600000,20230228132315080,5763324,7.150,600,B,A,5980855,5,9036404
600000,20230228132315640,5763652,7.160,7100,S,A,5981229,5,9036945
600000,20230228132316620,5764129,7.160,7200,S,A,5981728,5,9037774
600000,20230228132317140,5764423,7.160,7700,S,A,5982066,5,9038296
600000,20230228132319780,5765866,7.150,1000,B,A,5983603,5,9040818
600000,20230228132321660,5766770,7.150,4000,B,A,5984630,5,9042383
600000,20230228132322920,5767521,7.140,600,B,A,5985468,5,9043680
600000,20230228132323990,5768262,7.160,1100,S,A,5986135,5,9044911
600000,20230228132324150,5768426,7.140,1000,B,A,5986282,5,9045169
600000,20230228132327770,5771223,7.130,2000,B,A,5988890,5,9050204
600000,20230228132327960,5771339,7.150,200,B,A,5988987,5,9050422
600000,20230228132329080,5678834,7.170,1800,S,D,5989889,5,9052406
600000,20230228132329110,5450109,7.140,7000,B,D,5989908,5,9052470
600000,20230228132329170,5772460,7.160,3200,S,A,5990001,5,9052640
600000,20230228132330280,5773531,7.160,600,S,A,5990950,5,9054742
600000,20230228132331260,5774364,7.150,2000,B,A,5991795,5,9056525
600000,20230228132333570,5284887,7.130,1700,B,D,5993689,5,9060298
600000,20230228132340400,5781606,7.150,1000,B,A,5998795,5,9069829
600000,20230228132340710,5781766,7.110,900,B,A,5998957,5,9070090
600000,20230228132342300,5782761,7.150,2000,B,A,6000030,5,9071939
600000,20230228132342370,3840989,7.140,500,B,D,6000090,5,9072050
600000,20230228132345160,5784391,7.150,700,B,A,6002133,5,9074908
600000,20230228132348100,5786201,7.100,400,B,A,6003963,5,9077985
600000,20230228132348340,5786356,7.160,300,S,A,6004152,5,9078272
600000,20230228132354000,3036304,7.220,2500,S,D,6007344,5,9083642
600000,20230228132354750,5789784,7.130,1700,B,A,6007763,5,9084372
600000,20230228132355140,5789957,7.140,2000,B,A,6007947,5,9084663
600000,20230228132401080,1034740,7.290,1000,S,D,6011458,5,9090580
600000,20230228132401830,5793956,7.160,400,S,A,6012032,5,9091527
600000,20230228132401960,5794047,7.160,1000,S,A,6012144,5,9091698
600000,20230228132402130,5794259,7.150,5000,B,A,6012385,5,9092019
600000,20230228132404150,5795871,7.150,500,B,A,6014095,5,9094762
600000,20230228132408290,5675479,7.150,1500,B,D,6016808,5,9098677
600000,20230228132408970,5613758,7.140,3000,B,D,6017284,5,9099443
600000,20230228132409130,5798683,7.160,100,S,A,6017396,5,9099600
600000,20230228132410620,5753874,7.150,100,B,D,6018259,5,9100901
600000,20230228132410620,5702657,7.150,100,B,D,6018260,5,9100902
600000,20230228132410620,5688151,7.150,100,B,D,6018261,5,9100903
600000,20230228132417200,5753844,7.150,100,B,D,6021988,5,9106857
600000,20230228132417200,5702643,7.150,100,B,D,6021989,5,9106858
600000,20230228132418190,5803465,7.160,400,S,A,6022600,5,9107791
600000,20230228132419300,5804135,7.110,1000,B,A,6023329,5,9109267
600000,20230228132420910,5755211,7.150,100,B,D,6024149,5,9110616
600000,20230228132420910,5707574,7.150,100,B,D,6024150,5,9110617
600000,20230228132421210,5805081,7.100,1000,B,A,6024313,5,9110866
600000,20230228132423310,5756815,7.150,200,B,D,6025499,5,9112764
600000,20230228132423310,5741889,7.150,200,B,D,6025500,5,9112765
600000,20230228132423310,5709025,7.150,300,B,D,6025501,5,9112766
600000,20230228132423310,5697660,7.150,200,B,D,6025502,5,9112767
600000,20230228132423310,5692829,7.150,200,B,D,6025503,5,9112768
600000,20230228132425250,5807521,7.110,1000,B,A,6026839,5,9114863
600000,20230228132425280,5447753,7.150,50000,B,D,6026855,5,9114894
600000,20230228132427160,5808919,7.160,500,S,A,6028074,5,9117061
600000,20230228132427410,5809117,7.880,100,S,A,6028283,5,9117464
600000,20230228132429920,5810925,7.160,7500,S,A,6030074,5,9120933
600000,20230228132430160,5811263,7.160,700,S,A,6030232,5,9121430
600000,20230228132430570,5433183,7.170,400,S,D,6030528,5,9121946
600000,20230228132433730,5781766,7.110,900,B,D,6032490,5,9124860
600000,20230228132434050,5813402,7.160,1200,S,A,6032658,5,9125115
600000,20230228132434990,5813871,7.150,3000,B,A,6033155,5,9125831
600000,20230228132435820,5814267,7.150,400,B,A,6033598,5,9126475
600000,20230228132436420,5814692,7.140,2000,B,A,6033987,5,9127137
600000,20230228132436730,5786356,7.160,300,S,D,6034137,5,9127423
600000,20230228132440560,5816744,7.150,600,B,A,6036156,5,9130793
600000,20230228132443730,5818242,7.150,2000,B,A,6037817,5,9133387
600000,20230228132449180,5820869,7.160,3200,S,A,6040676,5,9137735
600000,20230228132449630,5649319,7.130,2000,B,D,6041047,5,9138210
600000,20230228132458810,5825852,7.160,400,S,A,6046115,5,9145980
600000,20230228132458950,5825973,7.160,400,S,A,6046234,5,9146143
600000,20230228132501850,5827743,7.160,400,S,A,6048356,5,9149173
600000,20230228132502030,5827869,7.160,1000,S,A,6048557,5,9149427
600000,20230228132502050,5827877,7.150,700,B,A,6048567,5,9149439
600000,20230228132504420,5580960,7.150,500,B,D,6050227,5,9151966
600000,20230228132505930,5809117,7.880,100,S,D,6051306,5,9153568
600000,20230228132509670,5584950,7.150,20100,B,D,6053888,5,9157626
600000,20230228132515160,5836206,7.160,500,S,A,6057331,5,9163271
600000,20230228132517770,5645188,7.150,500,B,D,6059262,5,9166074
600000,20230228132519260,5839085,7.160,400,S,A,6060401,5,9167721
600000,20230228132521790,5841458,7.150,600,B,A,6062795,5,9171353
600000,20230228132522470,5842063,7.110,700,B,A,6063361,5,9172317
600000,20230228132522640,5842169,7.140,20100,B,A,6063475,5,9172468
600000,20230228132529550,5847102,7.150,1200,B,A,6068477,5,9180381
600000,20230228132535910,5851023,7.150,30000,B,A,6072854,5,9186720
600000,20230228132536000,5851062,7.880,100,S,A,6072905,5,9186787
600000,20230228132540550,1380939,7.140,100,B,D,6075474,5,9190389
600000,20230228132542850,2200576,7.130,500,B,D,6076757,5,9192175
600000,20230228132543460,5854704,7.150,1500,B,A,6077062,5,9192581
600000,20230228132544150,5855026,7.160,1000,S,A,6077441,5,9193077
600000,20230228132551970,5858981,7.160,4000,S,A,6081711,5,9199422
600000,20230228132553420,5859656,7.100,700,B,A,6082535,5,9200500
600000,20230228132557690,5861714,7.140,2900,B,A,6084849,5,9203781
600000,20230228132559280,5862451,7.160,800,S,A,6085622,5,9204929
600000,20230228132559430,5851062,7.880,100,S,D,6085712,5,9205207
600000,20230228132601910,5863939,7.160,300,S,A,6087169,5,9207330
600000,20230228132602190,5864064,7.160,700,S,A,6087338,5,9207555
600000,20230228132603160,5864627,7.160,700,S,A,6088063,5,9208534
600000,20230228132603160,5864628,7.160,500,S,A,6088064,5,9208535
600000,20230228132603160,5864629,7.160,500,S,A,6088065,5,9208536
600000,20230228132603160,5864630,7.160,700,S,A,6088066,5,9208537
600000,20230228132603160,5864631,7.160,600,S,A,6088067,5,9208538
600000,20230228132603160,5864632,7.160,500,S,A,6088068,5,9208539
600000,20230228132603160,5864633,7.160,500,S,A,6088069,5,9208540
600000,20230228132603180,5864643,7.160,600,S,A,6088084,5,9208557
600000,20230228132603180,5864644,7.160,600,S,A,6088085,5,9208558
600000,20230228132609080,5760669,7.150,1000,B,D,6091970,5,9214085
600000,20230228132609100,5795871,7.150,500,B,D,6091994,5,9214124
600000,20230228132609170,5839085,7.160,400,S,D,6092054,5,9214208
600000,20230228132609480,5868476,7.160,1600,S,A,6092241,5,9214449
600000,20230228132611220,5869464,7.110,5000,B,A,6093239,5,9216025
600000,20230228132612770,5870248,7.150,1000,B,A,6094101,5,9217276
600000,20230228132613390,5870534,7.160,400,S,A,6094405,5,9217706
600000,20230228132615370,5858981,7.160,4000,S,D,6095367,5,9219060
600000,20230228132615420,5871378,7.120,2000,B,A,6095386,5,9219086
600000,20230228132619560,5873504,7.150,3000,B,A,6097760,5,9222507
600000,20230228132620470,5873914,7.150,5000,B,A,6098212,5,9223195
600000,20230228132620770,5874067,7.150,3600,B,A,6098355,5,9223418
600000,20230228132621340,5752778,7.150,300,B,D,6098695,5,9223955
600000,20230228132622760,5813402,7.160,1200,S,D,6099459,5,9225020
600000,20230228132628890,5877642,6.500,3000,B,A,6102443,5,9229316
600000,20230228132629640,5877927,7.130,1000,B,A,6102739,5,9229738
600000,20230228132631840,5878989,7.120,800,B,A,6103951,5,9231453
600000,20230228132632640,5879376,7.150,200,B,A,6104412,5,9232097
600000,20230228132644980,5884674,7.160,10800,S,A,6110169,5,9240534
600000,20230228132645860,5885012,7.150,100,B,A,6110552,5,9241073
600000,20230228132646720,5885381,7.130,500,B,A,6110940,5,9241661
600000,20230228132647600,5885854,7.150,1000,B,A,6111457,5,9242371
600000,20230228132652010,5735806,7.160,100,S,D,6113508,5,9245421
600000,20230228132652940,5888218,7.150,4000,B,A,6113839,5,9245884
600000,20230228132654550,5888947,7.880,100,S,A,6114569,5,9246929
600000,20230228132655300,5239271,7.170,200,S,D,6114864,5,9247333
600000,20230228132655480,5889330,7.070,300,B,A,6114933,5,9247463
600000,20230228132656530,79538,7.240,4900,S,D,6115379,5,9248104
600000,20230228132657820,5868476,7.160,1600,S,D,6116040,5,9249054
600000,20230228132701330,5891999,7.130,1300,B,A,6117708,5,9251500
600000,20230228132702290,5892601,7.190,4900,S,A,6118311,5,9252423
600000,20230228132702480,5892688,7.150,1000,B,A,6118422,5,9252690
600000,20230228132702620,4530126,7.150,10000,B,D,6118583,5,9252880
600000,20230228132703150,5893196,7.160,500,S,A,6119089,5,9253573
600000,20230228132703150,5893197,7.160,500,S,A,6119090,5,9253574
600000,20230228132703150,5893199,7.160,500,S,A,6119092,5,9253576
600000,20230228132703190,5893211,7.160,500,S,A,6119110,5,9253597
600000,20230228132704140,5893791,7.150,700,B,A,6119785,5,9254501
600000,20230228132715000,5898461,7.150,2100,B,A,6124838,5,9261933
600000,20230228132715170,5898528,7.160,500,S,A,6124907,5,9262030
600000,20230228132715180,5898532,7.160,500,S,A,6124912,5,9262036
600000,20230228132715810,5898783,7.160,400,S,A,6125179,5,9262426
600000,20230228132716440,5898985,7.150,8300,B,A,6125424,5,9262752
600000,20230228132717790,5899503,7.150,5000,B,A,6125957,5,9263546
600000,20230228132718720,4493183,7.150,700,B,D,6126377,5,9264148
600000,20230228132725420,5902345,7.160,100,S,A,6129163,5,9268176
600000,20230228132726690,5842169,7.140,20100,B,D,6129637,5,9268898
600000,20230228132728330,5903412,7.150,500,B,A,6130330,5,9269835
600000,20230228132729020,5903661,7.140,700,B,A,6130605,5,9270216
600000,20230228132731720,5904653,7.140,1000,B,A,6131769,5,9271748
600000,20230228132732390,5904896,7.120,5000,B,A,6132054,5,9272168
600000,20230228132738030,5907077,7.150,20100,B,A,6134470,5,9275601
600000,20230228132741850,5908484,7.150,2900,B,A,6135911,5,9277799
600000,20230228132744060,5888947,7.880,100,S,D,6136855,5,9279142
600000,20230228132747280,5910477,7.150,400,B,A,6138123,5,9281039
600000,20230228132747840,5910664,7.130,100,B,A,6138351,5,9281362
600000,20230228132749080,5466627,7.170,3400,S,D,6138971,5,9282195
600000,20230228132750440,137741,7.250,2000,S,D,6139516,5,9283018
600000,20230228132751200,5911969,7.200,2000,S,A,6139850,5,9283503
600000,20230228132751200,5911970,7.100,2000,B,A,6139851,5,9283504
600000,20230228132751350,1899,7.250,1500,S,D,6139950,5,9283630
600000,20230228132752210,5912404,7.050,100,B,A,6140404,5,9284209
600000,20230228132752230,145615,7.350,100,S,D,6140413,5,9284218
600000,20230228132752330,5912446,7.250,100,S,A,6140451,5,9284266
600000,20230228132754110,5913050,7.150,2000,B,A,6141143,5,9285312
600000,20230228132757700,5914483,7.150,800,B,A,6142692,5,9287602
600000,20230228132757850,5914567,7.150,100,B,A,6142792,5,9287726
600000,20230228132759470,5915301,7.150,1300,B,A,6143609,5,9288899
600000,20230228132800010,5915504,7.150,7500,B,A,6143872,5,9289243
600000,20230228132801850,5916369,7.160,1400,S,A,6144924,5,9290686
600000,20230228132802020,5916459,7.250,1000,S,A,6145037,5,9290886
600000,20230228132804470,5898783,7.160,400,S,D,6146602,5,9293157
600000,20230228132804900,5918032,7.150,2900,B,A,6146792,5,9293497
600000,20230228132805510,5918344,7.100,1000,B,A,6147137,5,9294021
600000,20230228132814820,5922498,7.170,1500,S,A,6152007,5,9300825
600000,20230228132815360,5922797,7.100,1000,B,A,6152340,5,9301321
600000,20230228132821130,5925017,7.080,1000,B,A,6154970,5,9304878
600000,20230228132821290,5925063,7.160,300,S,A,6155015,5,9304950
600000,20230228132821550,5304651,7.170,200,S,D,6155100,5,9305084
600000,20230228132822300,5925554,7.160,400,S,A,6155589,5,9305691
600000,20230228132825540,5913050,7.150,2000,B,D,6156962,5,9307650
600000,20230228132828400,5927835,7.150,100,B,A,6158354,5,9309511
600000,20230228132835070,5930482,7.250,1300,S,A,6161368,5,9313874
600000,20230228132836480,5931001,7.160,100,S,A,6161955,5,9314738
600000,20230228132837060,3999263,7.150,2000,B,D,6162229,5,9315128
600000,20230228132840420,5932630,7.140,1000,B,A,6163726,5,9317414
600000,20230228132841250,5933014,7.160,100,S,A,6164081,5,9317992
600000,20230228132847000,5798683,7.160,100,S,D,6166425,5,9321516
600000,20230228132849370,5935939,7.150,500,B,A,6167401,5,9322960
600000,20230228132850500,5854704,7.150,1500,B,D,6167909,5,9323769
600000,20230228132854300,5768426,7.140,1000,B,D,6169505,5,9326138
600000,20230228132854600,5938110,7.150,3000,B,A,6169621,5,9326325
600000,20230228132855860,5938589,7.160,1600,S,A,6170169,5,9327123
600000,20230228132857160,5864629,7.160,500,S,D,6170676,5,9327776
600000,20230228132857160,5864631,7.160,600,S,D,6170677,5,9327777
600000,20230228132857160,5864630,7.160,700,S,D,6170678,5,9327778
600000,20230228132857160,5864627,7.160,700,S,D,6170679,5,9327779
600000,20230228132857160,5808919,7.160,500,S,D,6170681,5,9327781
600000,20230228132857160,5864632,7.160,500,S,D,6170682,5,9327783
600000,20230228132857160,5864633,7.160,500,S,D,6170683,5,9327784
